business_id,business_name,industry,region,years_in_business,employees,loan_amount,loan_purpose,loan_term,annual_revenue,monthly_expenses,cash_balance,existing_debt,monthly_debt_payments,credit_score,missed_payments,prior_defaults,collateral_type,collateral_value
197,Luderitz Manufacturing,Manufacturing,Kavango West,1,91,1966549,Vehicle Purchase,12,9046537,103681,2179076,2289390,35554,808,2,0,Savings,4155143
198,Namib Manufacturing,Mining Services,Oshana,15,142,488705,Construction,60,8472746,82413,180542,903145,67700,476,3,1,Savings,3341295
199,Windhoek Construction,Construction,Karas,12,225,2027669,Payroll Support,60,12796087,475197,2455435,859618,12478,716,3,0,Livestock,2441635
200,Kunene Technologies,Manufacturing,Oshana,22,192,1290384,Payroll Support,24,11083503,792308,747068,2349543,21979,489,3,0,Livestock,3529390
201,Oshana Tours,Retail,Erongo,21,100,360354,Equipment Purchase,48,9773795,59258,586475,951538,33126,575,0,0,Savings,4964122
202,Gobabis Trading,Retail,Otjozondjupa,1,170,922277,Technology Upgrade,48,3697800,160635,2838141,1314273,16696,668,6,0,Equipment,890789
203,Windhoek Retail,Manufacturing,Otjozondjupa,2,8,1221493,Vehicle Purchase,36,3847856,286676,2432133,1765641,62845,454,2,0,Property,3705232
204,Gobabis Manufacturing,Construction,Kavango West,6,6,2111060,Equipment Purchase,60,14594217,28095,2211359,3927570,44142,602,0,1,Savings,403752
205,Walvis Fishing,Retail,Karas,21,31,312142,Construction,36,9839488,353089,996882,1008827,39868,787,1,0,Savings,1492563
206,Walvis Fishing,Agriculture,Khomas,16,75,2474205,Vehicle Purchase,60,14604368,342401,273807,3384681,59629,823,6,0,Vehicle,2279918
207,Swakop Trading,Construction,Karas,4,151,132068,Payroll Support,24,11919612,671710,488069,2999879,7332,660,0,0,Equipment,2750002
208,Swakop Manufacturing,Mining Services,Oshana,15,100,1940717,Vehicle Purchase,12,5115803,415301,792416,175461,108284,570,1,0,Vehicle,4019148
209,Erongo Fishing,Retail,Erongo,7,158,982268,Expansion,12,4699985,525672,2878831,1776561,45514,706,6,0,Vehicle,125304
210,Etosha Technologies,Tourism,Oshikoto,20,185,794316,Equipment Purchase,48,1085252,263774,1916100,3240528,70019,834,4,0,Property,1617367
211,Windhoek Fishing,Food Services,Khomas,10,89,817262,Expansion,48,14999634,746073,210383,2377379,99248,536,2,1,Savings,2910757
212,Gobabis Manufacturing,Mining Services,Erongo,9,190,733257,Working Capital,36,370090,576610,82935,2339337,4367,727,4,0,Vehicle,1126468
213,Oshana Food Services,Food Services,Kavango West,2,25,2201405,Inventory,48,9272084,329744,1744079,1081858,56696,575,8,0,Vehicle,337604
214,Swakop Tours,Manufacturing,Otjozondjupa,14,72,468018,Inventory,60,9547812,248164,926128,903202,95494,694,6,1,Vehicle,3326466
215,Otji Logistics,Tourism,Otjozondjupa,25,45,1836442,Working Capital,24,1076589,662466,1657831,475685,51013,489,7,0,Inventory,3856311
216,Namib Fishing,Retail,Oshana,21,58,998178,Equipment Purchase,12,5892628,774319,1459846,1141885,71257,734,0,0,Savings,2729290
217,Oshana Supplies,Food Services,Khomas,23,14,1407687,Inventory,60,14173518,212703,1273753,3827060,109010,640,1,0,Property,1741068
218,Walvis Manufacturing,Transport,Oshikoto,4,75,1061566,Working Capital,60,6100532,783773,2358144,111568,38126,828,7,0,Property,1031746
219,Caprivi Logistics,Manufacturing,Hardap,13,98,1145462,Vehicle Purchase,36,5900282,79826,1789921,1392321,11243,649,6,0,Savings,404250
220,Kalahari Tours,Construction,Khomas,4,6,2265790,Technology Upgrade,12,10898978,785691,1587072,1102142,91829,760,1,0,Vehicle,626694
221,Katima Retail,Construction,Oshana,3,114,879817,Inventory,48,2604992,622207,1312156,3389622,87563,591,2,1,Savings,3217465
222,Kalahari Technologies,Transport,Khomas,25,104,1473065,Technology Upgrade,48,14981189,734556,2383477,3752370,70012,540,0,0,Livestock,3898180
223,Kunene Trading,Transport,Hardap,5,59,1930430,Working Capital,36,1406450,600757,2112930,3912568,17415,812,3,0,Vehicle,3301207
224,Katima Trading,Transport,Khomas,1,27,912914,Payroll Support,24,8468446,502444,414747,1189815,58673,490,0,0,Savings,137431
225,Katima Fishing,Tourism,Karas,17,136,905708,Expansion,36,12096000,95748,1797479,2539349,85752,814,6,0,Savings,2028591
226,Kunene Farming,Tourism,Khomas,15,140,1358158,Technology Upgrade,60,13008942,611690,523947,2909996,913,635,0,0,Property,1662563
227,Erongo Fishing,Food Services,Hardap,21,7,1485623,Construction,12,13993784,726841,951972,1763793,66055,793,0,0,Inventory,3433062
228,Namib Manufacturing,Food Services,Otjozondjupa,24,119,1657171,Inventory,36,13522672,29731,1288928,3826242,33102,746,1,0,Livestock,2943949
229,Walvis Logistics,Manufacturing,Erongo,1,14,2427955,Construction,60,1200789,182219,1751845,2301795,49703,728,8,0,Livestock,3250560
230,Namib Fishing,Tourism,Oshana,17,148,2172754,Construction,24,11427401,86514,1379496,3277525,31048,618,2,0,Inventory,843022
231,Windhoek Food Services,Tourism,Erongo,5,94,619250,Expansion,36,1238451,90629,1950637,1644458,46577,649,2,0,Property,1971333
232,Gobabis Farming,Manufacturing,Kavango East,17,221,1403966,Inventory,48,13917601,536948,1246438,2734154,23516,761,4,0,Vehicle,1831962
233,Caprivi Farming,Retail,Kavango East,19,95,1377175,Payroll Support,24,7892727,385959,209350,3589950,118105,487,0,1,Property,4184946
234,Caprivi Food Services,Agriculture,Hardap,4,169,1280492,Equipment Purchase,36,12293656,585629,1651470,1765032,21200,735,7,1,Vehicle,1339299
235,Otji Logistics,Retail,Oshikoto,18,220,2478523,Vehicle Purchase,12,2162925,203250,1369573,1020068,104282,642,6,1,Equipment,4440583
236,Luderitz Fishing,Agriculture,Erongo,24,63,2420858,Payroll Support,36,3860344,518273,2965698,572495,95702,805,2,1,Vehicle,3305294
237,Katima Tours,Transport,Khomas,11,88,1312909,Expansion,12,14345419,185393,1819193,1731182,63042,519,5,1,Vehicle,844990
238,Namib Manufacturing,Construction,Kavango East,9,155,2123119,Working Capital,24,13050765,218219,2032824,1650551,108956,472,8,0,Property,1949296
239,Swakop Retail,Logistics,Karas,20,216,855182,Vehicle Purchase,48,9175662,138733,2807204,356930,53133,612,4,0,Property,334525
240,Oshana Fishing,Mining Services,Erongo,22,186,1498780,Payroll Support,60,12869629,735438,1496600,3842077,87857,584,0,0,Inventory,3671312
241,Luderitz Technologies,Logistics,Khomas,7,186,1118173,Construction,48,6055092,151435,992488,984500,10398,457,2,0,Livestock,3599966
242,Etosha Logistics,Mining Services,Hardap,6,45,314749,Payroll Support,48,2457082,502578,1082505,191203,30846,774,8,0,Livestock,554409
243,Erongo Food Services,Manufacturing,Kavango West,12,212,1076447,Working Capital,36,2471616,647252,1656227,3454516,104532,638,0,1,Vehicle,2598128
244,Caprivi Fishing,Logistics,Erongo,2,151,1612514,Equipment Purchase,12,4415143,582772,2663357,3255386,17280,595,8,1,Inventory,1772353
245,Kalahari Trading,Technology,Erongo,17,155,1547648,Technology Upgrade,60,8471008,688743,2045560,2463754,64752,738,4,0,Vehicle,959630
246,Otji Retail,Transport,Kavango West,6,192,1816067,Equipment Purchase,60,1847999,118280,1992759,420520,17696,687,4,0,Vehicle,3241051
247,Gobabis Trading,Logistics,Erongo,6,117,2273680,Construction,60,6709844,532608,157578,2810074,38835,738,8,0,Vehicle,1748899
248,Okavango Transport,Logistics,Kavango East,25,156,1860950,Technology Upgrade,48,12759521,563545,777834,3951859,28262,687,0,0,Savings,1959751
249,Okavango Transport,Logistics,Karas,13,46,1638355,Vehicle Purchase,48,8514383,308517,183645,3683915,45769,848,4,0,Vehicle,2864644
250,Katima Manufacturing,Agriculture,Khomas,7,165,244567,Construction,36,3879938,50462,1208903,1430610,51759,523,7,0,Livestock,1161789
251,Windhoek Logistics,Retail,Oshikoto,22,227,2365321,Payroll Support,12,14226642,131631,2085035,2695076,22133,846,7,0,Savings,3703897
252,Etosha Manufacturing,Manufacturing,Kavango East,9,181,1083069,Equipment Purchase,36,14357884,783301,285210,677402,69722,496,1,0,Vehicle,1677380
253,Luderitz Trading,Technology,Erongo,21,43,1647148,Vehicle Purchase,12,12795349,541153,2916045,2243236,117492,520,5,0,Vehicle,3909964
254,Etosha Fishing,Food Services,Khomas,4,153,1726306,Equipment Purchase,60,1854451,697605,1753890,3630250,34199,567,6,0,Vehicle,1032414
255,Erongo Farming,Mining Services,Oshikoto,13,118,186941,Inventory,12,11773598,169789,1569903,2231846,32815,654,7,0,Property,1963198
256,Swakop Farming,Tourism,Kavango West,11,6,779754,Expansion,24,3101152,730134,114244,3070889,69455,610,2,0,Inventory,385834
257,Okavango Construction,Tourism,Otjozondjupa,6,68,969800,Equipment Purchase,60,14098701,156035,1143163,2431739,46346,687,3,0,Property,2974229
258,Etosha Transport,Food Services,Kavango West,5,243,825056,Inventory,60,13640740,483008,2620870,733115,113971,821,5,0,Vehicle,3429821
259,Gobabis Food Services,Mining Services,Oshana,5,12,1277269,Equipment Purchase,60,5604055,504438,673252,257687,58048,500,8,0,Savings,928327
260,Oshana Trading,Agriculture,Erongo,10,82,871028,Vehicle Purchase,36,2023449,320435,1854084,3961146,106303,534,0,0,Savings,3537168
261,Luderitz Farming,Tourism,Kavango West,4,141,561345,Working Capital,24,6649081,404798,894466,2172936,108692,596,5,0,Property,1788557
262,Gobabis Transport,Food Services,Erongo,11,171,566924,Working Capital,36,13135920,54373,1805263,1538732,30898,627,1,0,Inventory,4501320
263,Walvis Construction,Retail,Kavango East,5,78,2494502,Payroll Support,12,14367219,499077,1882155,116553,27644,636,1,1,Inventory,3529431
264,Windhoek Construction,Technology,Oshana,6,207,1966099,Construction,36,415632,35532,1534925,1215364,15101,756,8,0,Equipment,4736908
265,Windhoek Logistics,Agriculture,Oshikoto,17,242,99640,Technology Upgrade,12,3396318,798683,1270440,1032335,79113,696,5,1,Livestock,1284713
266,Etosha Retail,Food Services,Otjozondjupa,22,77,1534434,Equipment Purchase,24,14401561,596892,1901060,2388894,76513,709,2,0,Savings,4546857
267,Etosha Tours,Transport,Oshana,16,135,1112119,Payroll Support,24,13850005,441175,1855723,920200,72212,450,2,1,Inventory,283179
268,Swakop Supplies,Technology,Kavango East,10,56,1192273,Technology Upgrade,48,11776731,29271,1039341,1887452,87343,658,1,0,Equipment,708148
269,Caprivi Fishing,Manufacturing,Kavango West,4,98,229843,Equipment Purchase,24,2997504,167706,2626581,1513167,112884,710,6,0,Property,1580048
270,Windhoek Trading,Retail,Oshikoto,6,60,673648,Inventory,24,13679813,120577,276353,307500,669,485,5,0,Savings,3118531
271,Kunene Construction,Logistics,Karas,4,148,1374225,Payroll Support,60,14559136,473565,1496090,1432358,26557,765,4,0,Vehicle,1898222
272,Otji Food Services,Manufacturing,Kavango West,25,185,1657293,Construction,36,1387409,509919,2286129,3470078,7956,510,4,0,Livestock,4946833
273,Caprivi Trading,Mining Services,Karas,11,180,750031,Technology Upgrade,12,4206860,21371,1960093,2227715,19969,686,4,0,Vehicle,729132
274,Kalahari Food Services,Technology,Hardap,15,56,1963302,Vehicle Purchase,36,5971432,173633,2523254,1848984,100411,571,3,1,Inventory,269464
275,Gobabis Retail,Tourism,Oshana,24,149,993225,Equipment Purchase,24,5779860,603736,2527070,667222,26177,670,3,0,Inventory,3151490
276,Kunene Transport,Food Services,Kavango East,13,80,2211288,Expansion,48,3314302,684141,2559143,2579308,52569,541,3,0,Equipment,4931596
277,Otji Trading,Food Services,Erongo,17,60,2276847,Vehicle Purchase,12,1179160,65326,1235710,627169,26687,575,3,0,Savings,4462930
278,Swakop Trading,Manufacturing,Erongo,24,60,2149227,Vehicle Purchase,12,8356860,733998,799610,3328102,79279,644,0,0,Savings,403849
279,Namib Transport,Construction,Kavango East,22,35,1158034,Inventory,12,13765880,381151,2996662,2863198,118263,610,0,0,Vehicle,4400914
280,Swakop Trading,Food Services,Karas,18,47,2402135,Payroll Support,48,4418812,95691,2999091,2253614,93962,529,4,0,Vehicle,4219558
281,Kunene Logistics,Agriculture,Khomas,24,25,282223,Expansion,48,7509628,499065,2804220,1675298,54725,771,4,1,Savings,3307926
282,Etosha Trading,Technology,Otjozondjupa,12,144,1139639,Working Capital,48,14832657,465014,387451,478803,8672,587,5,0,Inventory,500059
283,Etosha Farming,Food Services,Oshikoto,5,248,615375,Expansion,12,11409342,350974,2846953,3274362,10046,752,6,1,Savings,749411
284,Windhoek Retail,Mining Services,Karas,4,16,1383901,Working Capital,60,11705539,183508,651406,2667288,114456,588,4,1,Vehicle,1518740
285,Gobabis Supplies,Transport,Hardap,24,113,826093,Equipment Purchase,48,8639757,140915,2023543,3736379,46998,727,0,0,Livestock,1800630
286,Erongo Manufacturing,Logistics,Oshana,20,140,1265947,Equipment Purchase,36,13673968,264717,358887,441570,78783,600,0,0,Equipment,3590635
287,Erongo Food Services,Construction,Khomas,14,105,81616,Vehicle Purchase,36,7181400,165071,1417024,2861060,11367,564,8,0,Property,348079
288,Erongo Trading,Construction,Kavango West,18,63,1303035,Expansion,24,3395092,99569,1455462,3983349,38966,526,8,0,Savings,2478208
289,Namib Food Services,Logistics,Oshana,21,49,2227006,Vehicle Purchase,36,11199695,346087,1463005,1029634,61323,456,7,0,Inventory,2814745
290,Gobabis Retail,Logistics,Karas,23,12,1570340,Equipment Purchase,60,14555666,303386,1128088,2140774,25773,559,6,0,Savings,1233766
291,Namib Technologies,Tourism,Oshikoto,14,179,1033038,Inventory,24,11789175,554946,902650,2411692,95796,696,8,1,Property,4470086
292,Kalahari Transport,Agriculture,Kavango West,22,36,95765,Working Capital,48,11803791,480442,2587063,1760611,65536,834,2,0,Inventory,4220521
293,Katima Construction,Transport,Otjozondjupa,21,246,1049134,Inventory,36,3474888,338180,1156802,399976,11019,489,2,0,Vehicle,2293705
294,Walvis Food Services,Manufacturing,Kavango West,12,239,440912,Inventory,24,7296549,647648,1560331,2101663,66299,722,2,0,Livestock,4985435
295,Luderitz Retail,Technology,Khomas,5,41,1032485,Vehicle Purchase,60,6974092,598248,1766330,3781875,1819,547,6,0,Inventory,3167838
296,Okavango Construction,Agriculture,Kavango East,14,32,397220,Inventory,12,13818441,146238,979867,2535655,112063,661,7,1,Equipment,4401693
297,Katima Transport,Manufacturing,Hardap,6,187,1629094,Expansion,48,12052191,477192,2570431,3490206,17758,640,1,0,Equipment,4172896
298,Erongo Farming,Agriculture,Khomas,13,229,2413402,Inventory,60,14038458,562824,1646070,3720108,90495,512,4,0,Livestock,208975
299,Windhoek Construction,Logistics,Hardap,4,4,495398,Payroll Support,60,12526074,477534,1217317,3188918,109533,502,7,0,Vehicle,1627908
300,Swakop Retail,Retail,Karas,9,151,1673785,Expansion,12,7960508,319740,1786239,2726244,40201,498,5,0,Vehicle,667864
301,Oshana Fishing,Construction,Kavango West,12,95,154691,Equipment Purchase,12,2587104,660232,1560352,755394,119254,576,6,0,Vehicle,4222732
302,Kalahari Technologies,Transport,Erongo,3,158,949221,Inventory,60,2638967,585084,1973428,3702057,36888,574,1,0,Livestock,1505459
303,Namib Supplies,Tourism,Khomas,14,124,2328666,Technology Upgrade,60,9353227,719166,144889,1647462,45107,558,0,0,Inventory,2252952
304,Oshana Trading,Manufacturing,Otjozondjupa,16,235,435979,Equipment Purchase,24,11101107,197329,1241084,3519548,68670,728,7,0,Property,3513222
305,Otji Transport,Agriculture,Khomas,21,198,1510042,Technology Upgrade,60,814963,85732,1454987,1316532,47257,457,5,1,Livestock,1108899
306,Erongo Logistics,Agriculture,Oshana,5,50,2001496,Construction,60,14816868,201743,1145324,2006761,48461,791,8,0,Vehicle,4350093
307,Caprivi Transport,Tourism,Oshana,18,105,1660365,Expansion,24,10155971,794938,1496259,2725860,111853,703,1,0,Livestock,1928804
308,Caprivi Transport,Technology,Erongo,23,92,1403413,Working Capital,60,7657868,485696,2725593,856664,40438,717,1,0,Livestock,4306383
309,Namib Tours,Retail,Oshana,7,221,1287741,Equipment Purchase,12,2063885,562947,427945,2278190,3157,736,1,0,Equipment,1744697
310,Kunene Trading,Agriculture,Oshana,9,127,720730,Construction,48,7338611,280233,10582,962339,64608,512,8,0,Livestock,2968032
311,Gobabis Retail,Agriculture,Khomas,6,12,193243,Construction,24,12265248,218295,300550,2494089,43721,530,4,0,Livestock,628363
312,Windhoek Farming,Retail,Oshikoto,4,129,220508,Inventory,12,5669008,509859,2395455,2456243,104620,773,0,0,Inventory,4199092
313,Katima Farming,Construction,Kavango East,8,43,1324090,Equipment Purchase,36,13644600,746468,1553043,3038733,35045,525,0,0,Vehicle,762922
314,Okavango Tours,Logistics,Oshana,3,75,1317161,Inventory,24,11885487,608430,1584254,1067131,72429,764,3,0,Livestock,2773638
315,Kunene Food Services,Mining Services,Oshana,15,97,1665948,Vehicle Purchase,60,9248280,133660,1971665,2160691,3625,753,0,0,Savings,4464426
316,Otji Supplies,Construction,Kavango East,6,107,2009575,Vehicle Purchase,36,8577800,126437,1513272,1389829,49444,807,4,1,Vehicle,4412073
317,Walvis Manufacturing,Logistics,Hardap,11,25,1134654,Payroll Support,12,2881917,794773,1451838,3162706,69840,485,2,1,Vehicle,441557
318,Windhoek Technologies,Manufacturing,Kavango East,14,126,1591480,Equipment Purchase,48,8978364,578192,2568228,1152494,66611,727,5,0,Property,850416
319,Namib Fishing,Retail,Oshikoto,2,95,2396526,Equipment Purchase,36,2288250,273074,1300588,593752,94420,831,4,0,Vehicle,2677764
320,Okavango Tours,Agriculture,Kavango East,17,228,1859897,Technology Upgrade,24,8900758,246165,2987593,578019,108113,500,2,0,Savings,2276073
321,Kalahari Supplies,Manufacturing,Hardap,14,118,612313,Expansion,36,8153090,439871,593575,2339865,9106,723,0,1,Equipment,223426
322,Katima Logistics,Manufacturing,Otjozondjupa,24,108,51787,Construction,36,8565350,422244,1988723,3548571,59865,517,3,1,Equipment,427381
323,Etosha Construction,Tourism,Karas,15,66,1524374,Technology Upgrade,12,8942025,405164,1597732,2511612,50007,458,1,1,Vehicle,1744684
324,Walvis Logistics,Mining Services,Hardap,24,18,2311992,Equipment Purchase,60,6980625,331545,1109529,2301527,56904,825,7,0,Livestock,4604787
325,Katima Construction,Transport,Hardap,12,16,309421,Working Capital,24,3828161,207950,1012969,2171885,26459,848,3,0,Savings,3254588
326,Namib Trading,Construction,Karas,7,79,2366692,Technology Upgrade,48,7356422,90226,819490,2213235,10343,781,0,0,Savings,2021847
327,Oshana Fishing,Retail,Kavango West,4,64,69566,Expansion,36,10597931,689881,2955040,2917904,94641,670,5,0,Livestock,525255
328,Erongo Trading,Technology,Otjozondjupa,22,35,1782266,Working Capital,36,2995910,729860,469692,830718,13141,491,3,0,Inventory,3882703
329,Etosha Supplies,Food Services,Hardap,17,101,1815538,Technology Upgrade,24,6326375,556006,479323,3768201,3510,829,1,0,Savings,1481936
330,Oshana Technologies,Retail,Karas,2,188,2017626,Working Capital,12,9932515,567901,181219,3173208,45556,652,8,0,Livestock,3059337
331,Windhoek Supplies,Agriculture,Hardap,11,55,441085,Expansion,24,4267733,36730,1652796,3174338,94980,452,5,0,Property,3239197
332,Gobabis Trading,Logistics,Oshikoto,11,57,820857,Equipment Purchase,36,8530410,622375,2895897,1788020,99732,562,7,0,Inventory,817107
